CHOICE,ITEM,SUB,custom_id,equal_size,left_larger,left_smaller,mode_id
0,4,1516232739,4174,0,1,0,1
0,4,1516232739,4174,1,0,0,2
1,4,1516232739,4174,0,0,1,3
0,19,1516232739,4178,0,0,1,1
1,19,1516232739,4178,0,0,1,2
0,19,1516232739,4178,0,1,0,3
1,9,1516232739,4196,0,1,0,1
0,9,1516232739,4196,0,1,0,2
0,9,1516232739,4196,0,0,1,3
0,29,1516232739,4198,0,0,1,1
1,29,1516232739,4198,1,0,0,2
0,29,1516232739,4198,0,1,0,3
0,34,1516232739,4208,0,0,1,1
1,34,1516232739,4208,1,0,0,2
0,34,1516232739,4208,1,0,0,3
0,5,1516233094,4245,0,0,1,1
1,5,1516233094,4245,0,1,0,2
0,5,1516233094,4245,0,0,1,3
0,25,1516233094,4275,0,0,1,1
0,25,1516233094,4275,0,1,0,2
1,25,1516233094,4275,1,0,0,3
1,15,1516233094,4291,1,0,0,1
0,15,1516233094,4291,0,1,0,2
0,15,1516233094,4291,0,0,1,3
0,10,1516233094,4297,0,0,1,1
1,10,1516233094,4297,0,0,1,2
0,10,1516233094,4297,0,1,0,3
0,20,1516233094,4301,0,0,1,1
1,20,1516233094,4301,1,0,0,2
0,20,1516233094,4301,0,1,0,3
1,30,1516233094,4303,1,0,0,1
0,30,1516233094,4303,0,1,0,2
0,30,1516233094,4303,0,0,1,3
0,35,1516233094,4307,0,0,1,1
1,35,1516233094,4307,1,0,0,2
0,35,1516233094,4307,1,0,0,3
0,34,1516233697,4316,0,0,1,1
1,34,1516233697,4316,0,1,0,2
0,34,1516233697,4316,0,0,1,3
0,14,1516233697,4318,0,0,1,1
0,14,1516233697,4318,0,0,1,2
1,14,1516233697,4318,1,0,0,3
1,29,1516233697,4334,1,0,0,1
0,29,1516233697,4334,0,0,1,2
0,29,1516233697,4334,0,1,0,3
1,4,1516233697,4338,0,1,0,1
0,4,1516233697,4338,1,0,0,2
0,4,1516233697,4338,0,0,1,3
0,24,1516233697,4348,0,1,0,1
0,24,1516233697,4348,0,1,0,2
1,24,1516233697,4348,1,0,0,3
0,19,1516233697,4350,0,1,0,1
1,19,1516233697,4350,1,0,0,2
0,19,1516233697,4350,0,0,1,3
1,9,1516233697,4360,1,0,0,1
0,9,1516233697,4360,0,1,0,2
0,9,1516233697,4360,0,0,1,3
0,12,1516234513,4421,0,0,1,1
1,12,1516234513,4421,1,0,0,2
0,12,1516234513,4421,0,1,0,3
1,32,1516234513,4427,0,0,1,1
0,32,1516234513,4427,0,0,1,2
0,32,1516234513,4427,0,1,0,3
1,7,1516234513,4429,1,0,0,1
0,7,1516234513,4429,0,1,0,2
0,7,1516234513,4429,0,0,1,3
0,27,1516234513,4441,1,0,0,1
1,27,1516234513,4441,0,1,0,2
0,27,1516234513,4441,1,0,0,3
0,2,1516234513,4443,1,0,0,1
0,2,1516234513,4443,1,0,0,2
1,2,1516234513,4443,0,1,0,3
1,17,1516234513,4445,1,0,0,1
0,17,1516234513,4445,1,0,0,2
0,17,1516234513,4445,0,1,0,3
0,22,1516234513,4457,1,0,0,1
1,22,1516234513,4457,0,0,1,2
0,22,1516234513,4457,0,0,1,3
0,16,1516235997,4468,1,0,0,1
1,16,1516235997,4468,1,0,0,2
0,16,1516235997,4468,0,0,1,3
1,11,1516235997,4476,1,0,0,1
0,11,1516235997,4476,0,1,0,2
0,11,1516235997,4476,0,1,0,3
0,1,1516235997,4478,0,0,1,1
1,1,1516235997,4478,1,0,0,2
0,1,1516235997,4478,1,0,0,3
1,31,1516235997,4510,1,0,0,1
0,31,1516235997,4510,0,1,0,2
0,31,1516235997,4510,0,0,1,3
0,6,1516235997,4520,1,0,0,1
0,6,1516235997,4520,1,0,0,2
1,6,1516235997,4520,0,1,0,3
0,26,1516235997,4526,0,0,1,1
1,26,1516235997,4526,0,0,1,2
0,26,1516235997,4526,0,1,0,3
1,21,1516235997,4530,0,0,1,1
0,21,1516235997,4530,1,0,0,2
0,21,1516235997,4530,0,1,0,3
0,36,1516235997,4538,1,0,0,1
0,36,1516235997,4538,1,0,0,2
1,36,1516235997,4538,0,1,0,3
1,5,1516237347,4549,1,0,0,1
0,5,1516237347,4549,0,1,0,2
0,5,1516237347,4549,0,0,1,3
0,10,1516237347,4559,0,1,0,1
1,10,1516237347,4559,1,0,0,2
0,10,1516237347,4559,0,0,1,3
1,20,1516237347,4567,1,0,0,1
0,20,1516237347,4567,0,1,0,2
0,20,1516237347,4567,1,0,0,3
0,25,1516237347,4579,0,0,1,1
1,25,1516237347,4579,1,0,0,2
0,25,1516237347,4579,0,0,1,3
1,30,1516237347,4581,1,0,0,1
0,30,1516237347,4581,1,0,0,2
0,30,1516237347,4581,0,1,0,3
0,15,1516237347,4595,0,0,1,1
1,15,1516237347,4595,1,0,0,2
0,15,1516237347,4595,0,1,0,3
0,35,1516237347,4599,0,1,0,1
1,35,1516237347,4599,1,0,0,2
0,35,1516237347,4599,0,0,1,3
0,1,1516292772,4640,0,0,1,1
1,1,1516292772,4640,1,0,0,2
0,1,1516292772,4640,0,0,1,3
1,21,1516292772,4650,1,0,0,1
0,21,1516292772,4650,0,0,1,2
0,21,1516292772,4650,1,0,0,3
1,31,1516292772,4652,1,0,0,1
0,31,1516292772,4652,0,1,0,2
0,31,1516292772,4652,1,0,0,3
0,11,1516292772,4662,0,0,1,1
1,11,1516292772,4662,0,1,0,2
0,11,1516292772,4662,0,0,1,3
0,26,1516292772,4676,0,0,1,1
1,26,1516292772,4676,0,1,0,2
0,26,1516292772,4676,0,1,0,3
0,6,1516292772,4678,0,1,0,1
1,6,1516292772,4678,0,0,1,2
0,6,1516292772,4678,0,1,0,3
1,36,1516292772,4686,0,0,1,1
0,36,1516292772,4686,0,1,0,2
0,36,1516292772,4686,1,0,0,3
1,16,1516292772,4690,0,0,1,1
0,16,1516292772,4690,0,1,0,2
0,16,1516292772,4690,0,1,0,3
1,33,1516292803,4703,1,0,0,1
0,33,1516292803,4703,0,0,1,2
0,33,1516292803,4703,0,0,1,3
0,18,1516292803,4707,0,1,0,1
0,18,1516292803,4707,0,0,1,2
1,18,1516292803,4707,1,0,0,3
1,8,1516292803,4717,1,0,0,1
0,8,1516292803,4717,0,1,0,2
0,8,1516292803,4717,1,0,0,3
0,23,1516292803,4729,1,0,0,1
1,23,1516292803,4729,1,0,0,2
0,23,1516292803,4729,0,0,1,3
1,13,1516292803,4741,1,0,0,1
0,13,1516292803,4741,0,0,1,2
0,13,1516292803,4741,0,1,0,3
0,3,1516292803,4745,0,0,1,1
0,3,1516292803,4745,0,1,0,2
1,3,1516292803,4745,1,0,0,3
1,28,1516292803,4759,1,0,0,1
0,28,1516292803,4759,0,1,0,2
0,28,1516292803,4759,0,0,1,3
1,27,1516292936,4786,0,0,1,1
0,27,1516292936,4786,0,1,0,2
0,27,1516292936,4786,1,0,0,3
0,2,1516292936,4790,1,0,0,1
0,2,1516292936,4790,0,0,1,2
1,2,1516292936,4790,1,0,0,3
0,7,1516292936,4810,0,1,0,1
0,7,1516292936,4810,1,0,0,2
1,7,1516292936,4810,0,0,1,3
0,17,1516292936,4820,0,0,1,1
0,17,1516292936,4820,1,0,0,2
1,17,1516292936,4820,0,1,0,3
1,22,1516292936,4824,1,0,0,1
0,22,1516292936,4824,0,0,1,2
0,22,1516292936,4824,0,1,0,3
0,12,1516292936,4840,0,0,1,1
1,12,1516292936,4840,1,0,0,2
0,12,1516292936,4840,1,0,0,3
1,32,1516292936,4842,0,1,0,1
0,32,1516292936,4842,1,0,0,2
0,32,1516292936,4842,0,1,0,3
0,29,1516293006,4859,0,1,0,1
1,29,1516293006,4859,0,1,0,2
0,29,1516293006,4859,1,0,0,3
0,24,1516293006,4861,0,1,0,1
1,24,1516293006,4861,0,0,1,2
0,24,1516293006,4861,1,0,0,3
0,19,1516293006,4863,0,0,1,1
1,19,1516293006,4863,0,1,0,2
0,19,1516293006,4863,1,0,0,3
1,14,1516293006,4899,1,0,0,1
0,14,1516293006,4899,0,1,0,2
0,14,1516293006,4899,1,0,0,3
1,4,1516293006,4907,1,0,0,1
0,4,1516293006,4907,1,0,0,2
0,4,1516293006,4907,0,1,0,3
0,9,1516293006,4911,0,1,0,1
0,9,1516293006,4911,0,0,1,2
1,9,1516293006,4911,1,0,0,3
1,34,1516293006,4913,1,0,0,1
0,34,1516293006,4913,0,0,1,2
0,34,1516293006,4913,0,1,0,3
1,21,1516293656,4930,0,0,1,1
0,21,1516293656,4930,0,1,0,2
0,21,1516293656,4930,0,0,1,3
0,36,1516293656,4932,0,1,0,1
1,36,1516293656,4932,0,0,1,2
0,36,1516293656,4932,0,0,1,3
0,16,1516293656,4946,0,1,0,1
0,16,1516293656,4946,0,0,1,2
1,16,1516293656,4946,1,0,0,3
1,6,1516293656,4956,1,0,0,1
0,6,1516293656,4956,0,1,0,2
0,6,1516293656,4956,0,0,1,3
1,31,1516293656,4962,0,0,1,1
0,31,1516293656,4962,0,1,0,2
0,31,1516293656,4962,0,0,1,3
0,1,1516293656,4976,0,1,0,1
1,1,1516293656,4976,0,0,1,2
0,1,1516293656,4976,1,0,0,3
0,26,1516293656,4982,1,0,0,1
1,26,1516293656,4982,0,0,1,2
0,26,1516293656,4982,0,0,1,3
0,11,1516293656,4984,0,0,1,1
1,11,1516293656,4984,0,0,1,2
0,11,1516293656,4984,0,1,0,3
1,20,1516293685,5007,1,0,0,1
0,20,1516293685,5007,0,0,1,2
0,20,1516293685,5007,0,1,0,3
0,5,1516293685,5009,0,1,0,1
1,5,1516293685,5009,1,0,0,2
0,5,1516293685,5009,0,1,0,3
0,35,1516293685,5019,0,1,0,1
1,35,1516293685,5019,1,0,0,2
0,35,1516293685,5019,0,1,0,3
1,10,1516293685,5021,1,0,0,1
0,10,1516293685,5021,1,0,0,2
0,10,1516293685,5021,0,1,0,3
0,25,1516293685,5023,0,0,1,1
1,25,1516293685,5023,1,0,0,2
0,25,1516293685,5023,0,1,0,3
0,30,1516293685,5037,0,1,0,1
1,30,1516293685,5037,0,0,1,2
0,30,1516293685,5037,0,0,1,3
1,15,1516293685,5041,1,0,0,1
0,15,1516293685,5041,0,0,1,2
0,15,1516293685,5041,0,1,0,3
0,17,1516293814,5090,0,0,1,1
0,17,1516293814,5090,1,0,0,2
1,17,1516293814,5090,0,0,1,3
0,12,1516293814,5092,0,1,0,1
1,12,1516293814,5092,0,0,1,2
0,12,1516293814,5092,1,0,0,3
0,22,1516293814,5110,0,0,1,1
0,22,1516293814,5110,0,0,1,2
1,22,1516293814,5110,1,0,0,3
0,7,1516293814,5132,0,0,1,1
1,7,1516293814,5132,0,1,0,2
0,7,1516293814,5132,0,1,0,3
0,32,1516293814,5142,0,0,1,1
1,32,1516293814,5142,0,1,0,2
0,32,1516293814,5142,1,0,0,3
0,2,1516293814,5146,0,0,1,1
0,2,1516293814,5146,1,0,0,2
1,2,1516293814,5146,1,0,0,3
1,27,1516293814,5154,1,0,0,1
0,27,1516293814,5154,0,1,0,2
0,27,1516293814,5154,0,0,1,3
0,34,1516294273,5165,0,0,1,1
1,34,1516294273,5165,1,0,0,2
0,34,1516294273,5165,1,0,0,3
0,9,1516294273,5183,1,0,0,1
1,9,1516294273,5183,0,0,1,2
0,9,1516294273,5183,0,0,1,3
1,14,1516294273,5205,1,0,0,1
0,14,1516294273,5205,1,0,0,2
0,14,1516294273,5205,0,1,0,3
0,4,1516294273,5215,0,1,0,1
1,4,1516294273,5215,0,0,1,2
0,4,1516294273,5215,0,0,1,3
0,29,1516294273,5217,0,1,0,1
1,29,1516294273,5217,1,0,0,2
0,29,1516294273,5217,1,0,0,3
1,19,1516294273,5219,0,0,1,1
0,19,1516294273,5219,0,1,0,2
0,19,1516294273,5219,1,0,0,3
1,24,1516294273,5223,1,0,0,1
0,24,1516294273,5223,1,0,0,2
0,24,1516294273,5223,0,1,0,3
1,18,1516295523,5258,1,0,0,1
0,18,1516295523,5258,0,0,1,2
0,18,1516295523,5258,0,1,0,3
1,23,1516295523,5266,1,0,0,1
0,23,1516295523,5266,0,1,0,2
0,23,1516295523,5266,0,1,0,3
0,28,1516295523,5282,0,1,0,1
0,28,1516295523,5282,0,0,1,2
1,28,1516295523,5282,1,0,0,3
0,3,1516295523,5284,0,0,1,1
1,3,1516295523,5284,0,1,0,2
0,3,1516295523,5284,0,1,0,3
0,8,1516295523,5286,0,1,0,1
0,8,1516295523,5286,0,0,1,2
1,8,1516295523,5286,1,0,0,3
1,33,1516295523,5300,1,0,0,1
0,33,1516295523,5300,0,0,1,2
0,33,1516295523,5300,1,0,0,3
1,13,1516295523,5308,1,0,0,1
0,13,1516295523,5308,0,0,1,2
0,13,1516295523,5308,0,1,0,3
0,36,1516296860,5321,0,1,0,1
1,36,1516296860,5321,1,0,0,2
0,36,1516296860,5321,0,0,1,3
1,6,1516296860,5325,0,1,0,1
0,6,1516296860,5325,0,0,1,2
0,6,1516296860,5325,0,1,0,3
0,11,1516296860,5335,0,1,0,1
1,11,1516296860,5335,0,1,0,2
0,11,1516296860,5335,0,0,1,3
0,26,1516296860,5363,0,0,1,1
0,26,1516296860,5363,0,0,1,2
1,26,1516296860,5363,0,1,0,3
1,31,1516296860,5367,0,1,0,1
0,31,1516296860,5367,0,0,1,2
0,31,1516296860,5367,1,0,0,3
0,21,1516296860,5369,1,0,0,1
1,21,1516296860,5369,0,1,0,2
0,21,1516296860,5369,1,0,0,3
0,1,1516296860,5381,0,0,1,1
0,1,1516296860,5381,0,0,1,2
1,1,1516296860,5381,0,1,0,3
0,16,1516296860,5383,1,0,0,1
1,16,1516296860,5383,0,1,0,2
0,16,1516296860,5383,0,1,0,3
0,15,1516297407,5404,0,0,1,1
1,15,1516297407,5404,1,0,0,2
0,15,1516297407,5404,0,1,0,3
0,10,1516297407,5440,0,1,0,1
1,10,1516297407,5440,0,0,1,2
0,10,1516297407,5440,1,0,0,3
0,20,1516297407,5444,1,0,0,1
0,20,1516297407,5444,0,0,1,2
1,20,1516297407,5444,0,1,0,3
1,35,1516297407,5446,1,0,0,1
0,35,1516297407,5446,0,1,0,2
0,35,1516297407,5446,0,0,1,3
1,30,1516297407,5448,0,0,1,1
0,30,1516297407,5448,0,0,1,2
0,30,1516297407,5448,1,0,0,3
1,5,1516297407,5452,1,0,0,1
0,5,1516297407,5452,0,0,1,2
0,5,1516297407,5452,1,0,0,3
1,25,1516297407,5456,0,1,0,1
0,25,1516297407,5456,0,0,1,2
0,25,1516297407,5456,1,0,0,3
0,8,1516297577,5471,0,1,0,1
1,8,1516297577,5471,1,0,0,2
0,8,1516297577,5471,0,1,0,3
0,13,1516297577,5475,0,1,0,1
0,13,1516297577,5475,0,1,0,2
1,13,1516297577,5475,1,0,0,3
0,23,1516297577,5493,0,0,1,1
1,23,1516297577,5493,0,1,0,2
0,23,1516297577,5493,0,1,0,3
0,3,1516297577,5497,0,0,1,1
0,3,1516297577,5497,0,1,0,2
1,3,1516297577,5497,1,0,0,3
1,33,1516297577,5499,1,0,0,1
0,33,1516297577,5499,0,1,0,2
0,33,1516297577,5499,0,0,1,3
0,28,1516297577,5505,0,1,0,1
1,28,1516297577,5505,1,0,0,2
0,28,1516297577,5505,0,0,1,3
1,18,1516297577,5527,1,0,0,1
0,18,1516297577,5527,0,1,0,2
0,18,1516297577,5527,0,1,0,3
0,17,1516297672,5546,0,1,0,1
1,17,1516297672,5546,0,0,1,2
0,17,1516297672,5546,0,0,1,3
0,7,1516297672,5562,1,0,0,1
0,7,1516297672,5562,1,0,0,2
1,7,1516297672,5562,0,0,1,3
0,27,1516297672,5574,0,0,1,1
1,27,1516297672,5574,0,0,1,2
0,27,1516297672,5574,1,0,0,3
1,22,1516297672,5582,0,1,0,1
0,22,1516297672,5582,0,1,0,2
0,22,1516297672,5582,1,0,0,3
0,12,1516297672,5594,0,0,1,1
1,12,1516297672,5594,0,1,0,2
0,12,1516297672,5594,1,0,0,3
0,32,1516297672,5608,1,0,0,1
1,32,1516297672,5608,0,1,0,2
0,32,1516297672,5608,1,0,0,3
1,2,1516297672,5610,1,0,0,1
0,2,1516297672,5610,0,1,0,2
0,2,1516297672,5610,0,0,1,3
0,17,1516297759,5635,0,0,1,1
1,17,1516297759,5635,0,1,0,2
0,17,1516297759,5635,0,0,1,3
1,7,1516297759,5639,0,1,0,1
0,7,1516297759,5639,0,0,1,2
0,7,1516297759,5639,0,0,1,3
0,22,1516297759,5643,1,0,0,1
0,22,1516297759,5643,0,0,1,2
1,22,1516297759,5643,0,1,0,3
1,32,1516297759,5647,0,1,0,1
0,32,1516297759,5647,1,0,0,2
0,32,1516297759,5647,0,1,0,3
0,12,1516297759,5659,0,1,0,1
1,12,1516297759,5659,1,0,0,2
0,12,1516297759,5659,1,0,0,3
0,27,1516297759,5667,1,0,0,1
1,27,1516297759,5667,1,0,0,2
0,27,1516297759,5667,0,1,0,3
0,2,1516297759,5691,0,0,1,1
0,2,1516297759,5691,0,1,0,2
1,2,1516297759,5691,1,0,0,3
0,6,1516298587,5714,0,0,1,1
1,6,1516298587,5714,0,1,0,2
0,6,1516298587,5714,0,0,1,3
0,1,1516298587,5716,0,0,1,1
1,1,1516298587,5716,1,0,0,2
0,1,1516298587,5716,0,1,0,3
0,16,1516298587,5728,0,0,1,1
1,16,1516298587,5728,0,1,0,2
0,16,1516298587,5728,0,0,1,3
0,36,1516298587,5738,0,0,1,1
0,36,1516298587,5738,0,1,0,2
1,36,1516298587,5738,1,0,0,3
0,11,1516298587,5750,0,0,1,1
0,11,1516298587,5750,1,0,0,2
1,11,1516298587,5750,0,1,0,3
0,31,1516298587,5752,1,0,0,1
1,31,1516298587,5752,1,0,0,2
0,31,1516298587,5752,0,1,0,3
0,26,1516298587,5756,0,1,0,1
1,26,1516298587,5756,1,0,0,2
0,26,1516298587,5756,0,1,0,3
0,21,1516298587,5770,0,1,0,1
1,21,1516298587,5770,0,1,0,2
0,21,1516298587,5770,0,0,1,3
1,25,1516298851,5783,1,0,0,1
0,25,1516298851,5783,0,1,0,2
0,25,1516298851,5783,0,0,1,3
0,15,1516298851,5787,0,1,0,1
1,15,1516298851,5787,1,0,0,2
0,15,1516298851,5787,1,0,0,3
0,30,1516298851,5789,0,1,0,1
0,30,1516298851,5789,0,0,1,2
1,30,1516298851,5789,1,0,0,3
0,5,1516298851,5809,0,0,1,1
1,5,1516298851,5809,1,0,0,2
0,5,1516298851,5809,1,0,0,3
0,35,1516298851,5813,1,0,0,1
0,35,1516298851,5813,0,0,1,2
1,35,1516298851,5813,1,0,0,3
1,10,1516298851,5823,0,0,1,1
0,10,1516298851,5823,0,0,1,2
0,10,1516298851,5823,1,0,0,3
0,20,1516298851,5827,0,0,1,1
0,20,1516298851,5827,1,0,0,2
1,20,1516298851,5827,1,0,0,3
1,3,1516300124,5860,1,0,0,1
0,3,1516300124,5860,0,0,1,2
0,3,1516300124,5860,0,1,0,3
0,28,1516300124,5866,0,1,0,1
1,28,1516300124,5866,1,0,0,2
0,28,1516300124,5866,0,1,0,3
0,8,1516300124,5888,0,0,1,1
1,8,1516300124,5888,1,0,0,2
0,8,1516300124,5888,0,1,0,3
1,23,1516300124,5900,0,1,0,1
0,23,1516300124,5900,0,1,0,2
0,23,1516300124,5900,0,0,1,3
0,18,1516300124,5904,0,1,0,1
0,18,1516300124,5904,0,0,1,2
1,18,1516300124,5904,1,0,0,3
0,13,1516300124,5906,0,0,1,1
1,13,1516300124,5906,0,1,0,2
0,13,1516300124,5906,0,1,0,3
0,33,1516300124,5922,0,0,1,1
1,33,1516300124,5922,0,1,0,2
0,33,1516300124,5922,0,0,1,3
1,17,1516300842,5937,0,1,0,1
0,17,1516300842,5937,0,0,1,2
0,17,1516300842,5937,0,0,1,3
1,32,1516300842,5939,0,0,1,1
0,32,1516300842,5939,0,0,1,2
0,32,1516300842,5939,1,0,0,3
0,27,1516300842,5963,0,0,1,1
1,27,1516300842,5963,0,1,0,2
0,27,1516300842,5963,0,1,0,3
0,12,1516300842,5973,0,1,0,1
1,12,1516300842,5973,1,0,0,2
0,12,1516300842,5973,0,0,1,3
1,2,1516300842,5979,0,1,0,1
0,2,1516300842,5979,0,0,1,2
0,2,1516300842,5979,0,0,1,3
0,22,1516300842,5989,0,0,1,1
1,22,1516300842,5989,0,1,0,2
0,22,1516300842,5989,0,1,0,3
0,7,1516300842,6001,1,0,0,1
1,7,1516300842,6001,0,0,1,2
0,7,1516300842,6001,0,0,1,3
1,26,1516302788,6010,1,0,0,1
0,26,1516302788,6010,0,1,0,2
0,26,1516302788,6010,1,0,0,3
0,21,1516302788,6012,0,0,1,1
1,21,1516302788,6012,1,0,0,2
0,21,1516302788,6012,0,0,1,3
1,1,1516302788,6026,1,0,0,1
0,1,1516302788,6026,0,0,1,2
0,1,1516302788,6026,0,0,1,3
1,16,1516302788,6028,1,0,0,1
0,16,1516302788,6028,1,0,0,2
0,16,1516302788,6028,0,1,0,3
1,11,1516302788,6046,0,0,1,1
0,11,1516302788,6046,0,1,0,2
0,11,1516302788,6046,1,0,0,3
0,6,1516302788,6054,0,0,1,1
1,6,1516302788,6054,1,0,0,2
0,6,1516302788,6054,0,1,0,3
0,31,1516302788,6060,0,1,0,1
1,31,1516302788,6060,1,0,0,2
0,31,1516302788,6060,0,1,0,3
0,36,1516302788,6076,0,1,0,1
1,36,1516302788,6076,0,0,1,2
0,36,1516302788,6076,1,0,0,3
0,35,1516302864,6095,0,0,1,1
0,35,1516302864,6095,0,1,0,2
1,35,1516302864,6095,1,0,0,3
0,15,1516302864,6113,0,1,0,1
0,15,1516302864,6113,1,0,0,2
1,15,1516302864,6113,1,0,0,3
1,5,1516302864,6115,1,0,0,1
0,5,1516302864,6115,1,0,0,2
0,5,1516302864,6115,0,1,0,3
1,10,1516302864,6129,1,0,0,1
0,10,1516302864,6129,0,1,0,2
0,10,1516302864,6129,0,1,0,3
1,30,1516302864,6135,1,0,0,1
0,30,1516302864,6135,0,1,0,2
0,30,1516302864,6135,1,0,0,3
0,20,1516302864,6137,0,1,0,1
1,20,1516302864,6137,1,0,0,2
0,20,1516302864,6137,1,0,0,3
0,25,1516302864,6141,0,1,0,1
0,25,1516302864,6141,0,1,0,2
1,25,1516302864,6141,1,0,0,3
0,22,1516302914,6166,0,0,1,1
1,22,1516302914,6166,1,0,0,2
0,22,1516302914,6166,0,1,0,3
0,7,1516302914,6178,0,1,0,1
1,7,1516302914,6178,0,0,1,2
0,7,1516302914,6178,0,1,0,3
0,32,1516302914,6184,0,0,1,1
1,32,1516302914,6184,1,0,0,2
0,32,1516302914,6184,0,1,0,3
1,17,1516302914,6190,1,0,0,1
0,17,1516302914,6190,0,1,0,2
0,17,1516302914,6190,1,0,0,3
1,12,1516302914,6196,1,0,0,1
0,12,1516302914,6196,1,0,0,2
0,12,1516302914,6196,0,0,1,3
1,27,1516302914,6206,1,0,0,1
0,27,1516302914,6206,0,0,1,2
0,27,1516302914,6206,1,0,0,3
0,2,1516302914,6226,1,0,0,1
1,2,1516302914,6226,1,0,0,2
0,2,1516302914,6226,0,1,0,3
0,6,1516303263,6261,0,0,1,1
1,6,1516303263,6261,0,0,1,2
0,6,1516303263,6261,1,0,0,3
0,11,1516303263,6265,1,0,0,1
0,11,1516303263,6265,0,0,1,2
1,11,1516303263,6265,0,0,1,3
0,1,1516303263,6269,1,0,0,1
1,1,1516303263,6269,1,0,0,2
0,1,1516303263,6269,0,0,1,3
1,26,1516303263,6271,1,0,0,1
0,26,1516303263,6271,0,0,1,2
0,26,1516303263,6271,0,0,1,3
0,16,1516303263,6281,0,0,1,1
1,16,1516303263,6281,0,1,0,2
0,16,1516303263,6281,1,0,0,3
0,31,1516303263,6285,0,0,1,1
1,31,1516303263,6285,1,0,0,2
0,31,1516303263,6285,0,1,0,3
0,21,1516303263,6293,0,1,0,1
1,21,1516303263,6293,1,0,0,2
0,21,1516303263,6293,0,1,0,3
1,36,1516303263,6299,0,1,0,1
0,36,1516303263,6299,0,0,1,2
0,36,1516303263,6299,0,0,1,3
1,30,1516304123,6342,1,0,0,1
0,30,1516304123,6342,0,0,1,2
0,30,1516304123,6342,0,1,0,3
0,20,1516304123,6352,1,0,0,1
1,20,1516304123,6352,0,0,1,2
0,20,1516304123,6352,0,0,1,3
0,25,1516304123,6362,1,0,0,1
0,25,1516304123,6362,0,1,0,2
1,25,1516304123,6362,0,0,1,3
1,35,1516304123,6366,1,0,0,1
0,35,1516304123,6366,0,1,0,2
0,35,1516304123,6366,0,1,0,3
1,10,1516304123,6374,1,0,0,1
0,10,1516304123,6374,0,1,0,2
0,10,1516304123,6374,0,0,1,3
0,15,1516304123,6378,1,0,0,1
0,15,1516304123,6378,0,1,0,2
1,15,1516304123,6378,0,1,0,3
0,5,1516304123,6382,0,0,1,1
1,5,1516304123,6382,0,0,1,2
0,5,1516304123,6382,1,0,0,3
0,28,1516304346,6401,0,0,1,1
1,28,1516304346,6401,1,0,0,2
0,28,1516304346,6401,0,1,0,3
0,8,1516304346,6411,1,0,0,1
0,8,1516304346,6411,0,0,1,2
1,8,1516304346,6411,0,1,0,3
0,3,1516304346,6415,0,0,1,1
1,3,1516304346,6415,1,0,0,2
0,3,1516304346,6415,1,0,0,3
1,18,1516304346,6419,0,1,0,1
0,18,1516304346,6419,0,0,1,2
0,18,1516304346,6419,1,0,0,3
1,33,1516304346,6443,0,1,0,1
0,33,1516304346,6443,0,0,1,2
0,33,1516304346,6443,0,0,1,3
1,13,1516304346,6453,1,0,0,1
0,13,1516304346,6453,0,0,1,2
0,13,1516304346,6453,0,1,0,3
0,23,1516304346,6461,0,1,0,1
1,23,1516304346,6461,0,0,1,2
0,23,1516304346,6461,1,0,0,3
0,22,1516304379,6470,0,0,1,1
1,22,1516304379,6470,0,0,1,2
0,22,1516304379,6470,0,1,0,3
0,27,1516304379,6498,1,0,0,1
0,27,1516304379,6498,0,1,0,2
1,27,1516304379,6498,0,0,1,3
1,32,1516304379,6502,0,0,1,1
0,32,1516304379,6502,0,1,0,2
0,32,1516304379,6502,1,0,0,3
0,17,1516304379,6506,0,1,0,1
0,17,1516304379,6506,0,1,0,2
1,17,1516304379,6506,0,0,1,3
0,2,1516304379,6508,1,0,0,1
1,2,1516304379,6508,0,1,0,2
0,2,1516304379,6508,1,0,0,3
0,7,1516304379,6520,0,0,1,1
0,7,1516304379,6520,0,1,0,2
1,7,1516304379,6520,1,0,0,3
1,12,1516304379,6534,1,0,0,1
0,12,1516304379,6534,0,0,1,2
0,12,1516304379,6534,0,1,0,3
1,11,1516304473,6547,1,0,0,1
0,11,1516304473,6547,0,0,1,2
0,11,1516304473,6547,0,0,1,3
1,26,1516304473,6555,0,0,1,1
0,26,1516304473,6555,1,0,0,2
0,26,1516304473,6555,0,1,0,3
0,6,1516304473,6569,0,0,1,1
0,6,1516304473,6569,1,0,0,2
1,6,1516304473,6569,0,1,0,3
0,21,1516304473,6581,1,0,0,1
0,21,1516304473,6581,0,1,0,2
1,21,1516304473,6581,0,1,0,3
0,36,1516304473,6607,0,1,0,1
0,36,1516304473,6607,1,0,0,2
1,36,1516304473,6607,0,0,1,3
1,16,1516304473,6609,0,1,0,1
0,16,1516304473,6609,0,0,1,2
0,16,1516304473,6609,0,1,0,3
1,31,1516304473,6613,1,0,0,1
0,31,1516304473,6613,0,0,1,2
0,31,1516304473,6613,0,1,0,3
0,1,1516304473,6615,0,0,1,1
0,1,1516304473,6615,1,0,0,2
1,1,1516304473,6615,1,0,0,3
0,25,1516305855,6624,0,0,1,1
1,25,1516305855,6624,0,1,0,2
0,25,1516305855,6624,0,1,0,3
1,10,1516305855,6626,0,0,1,1
0,10,1516305855,6626,0,1,0,2
0,10,1516305855,6626,0,1,0,3
0,35,1516305855,6634,0,1,0,1
