CHOICE,ITEM,SUB,custom_id,equal_size,left_larger,left_smaller,mode_id
1,14,1513019358,1643,0,1,0,1
0,14,1513019358,1643,0,1,0,2
0,14,1513019358,1643,1,0,0,3
0,32,1513019358,1645,1,0,0,1
1,32,1513019358,1645,0,1,0,2
0,32,1513019358,1645,0,1,0,3
1,25,1513019358,1651,0,0,1,1
0,25,1513019358,1651,0,1,0,2
0,25,1513019358,1651,0,0,1,3
0,20,1513019358,1653,0,1,0,1
0,20,1513019358,1653,0,1,0,2
1,20,1513019358,1653,1,0,0,3
1,4,1513019358,1657,0,0,1,1
0,4,1513019358,1657,0,0,1,2
0,4,1513019358,1657,1,0,0,3
0,18,1513019358,1661,0,1,0,1
1,18,1513019358,1661,1,0,0,2
0,18,1513019358,1661,0,0,1,3
0,8,1513019358,1663,0,1,0,1
0,8,1513019358,1663,1,0,0,2
1,8,1513019358,1663,0,0,1,3
0,7,1513019358,1665,0,0,1,1
1,7,1513019358,1665,1,0,0,2
0,7,1513019358,1665,0,1,0,3
0,19,1513019358,1667,0,1,0,1
1,19,1513019358,1667,0,1,0,2
0,19,1513019358,1667,0,0,1,3
0,30,1513019358,1669,0,0,1,1
1,30,1513019358,1669,1,0,0,2
0,30,1513019358,1669,1,0,0,3
1,17,1513019358,1671,1,0,0,1
0,17,1513019358,1671,0,0,1,2
0,17,1513019358,1671,1,0,0,3
1,2,1513019358,1673,0,1,0,1
0,2,1513019358,1673,0,0,1,2
0,2,1513019358,1673,0,0,1,3
1,33,1513019358,1675,1,0,0,1
0,33,1513019358,1675,0,0,1,2
0,33,1513019358,1675,1,0,0,3
0,24,1513019358,1677,0,1,0,1
1,24,1513019358,1677,1,0,0,2
0,24,1513019358,1677,0,1,0,3
1,22,1513019358,1679,0,0,1,1
0,22,1513019358,1679,0,0,1,2
0,22,1513019358,1679,1,0,0,3
1,12,1513019358,1681,0,1,0,1
0,12,1513019358,1681,1,0,0,2
0,12,1513019358,1681,0,0,1,3
1,9,1513019358,1683,0,0,1,1
0,9,1513019358,1683,0,0,1,2
0,9,1513019358,1683,1,0,0,3
0,27,1513019358,1689,0,0,1,1
1,27,1513019358,1689,1,0,0,2
0,27,1513019358,1689,1,0,0,3
0,16,1513019785,1698,1,0,0,1
1,16,1513019785,1698,0,0,1,2
0,16,1513019785,1698,0,1,0,3
1,25,1513019785,1700,1,0,0,1
0,25,1513019785,1700,0,1,0,2
0,25,1513019785,1700,0,0,1,3
0,27,1513019785,1702,0,1,0,1
1,27,1513019785,1702,0,0,1,2
0,27,1513019785,1702,1,0,0,3
0,22,1513019785,1704,0,0,1,1
1,22,1513019785,1704,1,0,0,2
0,22,1513019785,1704,1,0,0,3
0,7,1513019785,1708,0,1,0,1
0,7,1513019785,1708,0,0,1,2
1,7,1513019785,1708,1,0,0,3
0,28,1513019785,1710,0,1,0,1
0,28,1513019785,1710,0,0,1,2
1,28,1513019785,1710,0,0,1,3
0,8,1513019785,1712,0,1,0,1
0,8,1513019785,1712,0,0,1,2
1,8,1513019785,1712,0,0,1,3
0,36,1513019785,1714,0,0,1,1
1,36,1513019785,1714,1,0,0,2
0,36,1513019785,1714,0,0,1,3
1,32,1513019785,1722,0,0,1,1
0,32,1513019785,1722,0,0,1,2
0,32,1513019785,1722,1,0,0,3
1,17,1513019785,1726,1,0,0,1
0,17,1513019785,1726,0,1,0,2
0,17,1513019785,1726,1,0,0,3
0,13,1513019785,1728,0,1,0,1
1,13,1513019785,1728,1,0,0,2
0,13,1513019785,1728,0,0,1,3
0,2,1513019785,1730,0,1,0,1
0,2,1513019785,1730,0,0,1,2
1,2,1513019785,1730,0,0,1,3
0,23,1513019785,1732,0,1,0,1
0,23,1513019785,1732,1,0,0,2
1,23,1513019785,1732,0,1,0,3
0,18,1513019785,1734,1,0,0,1
0,18,1513019785,1734,0,1,0,2
1,18,1513019785,1734,1,0,0,3
1,31,1513019785,1736,1,0,0,1
0,31,1513019785,1736,0,1,0,2
0,31,1513019785,1736,1,0,0,3
0,6,1513019785,1738,0,0,1,1
1,6,1513019785,1738,0,1,0,2
0,6,1513019785,1738,0,1,0,3
0,12,1513019785,1740,0,1,0,1
1,12,1513019785,1740,0,0,1,2
0,12,1513019785,1740,0,0,1,3
0,10,1513019785,1742,0,0,1,1
1,10,1513019785,1742,0,1,0,2
0,10,1513019785,1742,1,0,0,3
0,21,1513019785,1744,0,0,1,1
0,21,1513019785,1744,0,0,1,2
1,21,1513019785,1744,1,0,0,3
0,33,1513019785,1746,0,0,1,1
1,33,1513019785,1746,0,0,1,2
0,33,1513019785,1746,0,1,0,3
1,20,1513019785,1748,1,0,0,1
0,20,1513019785,1748,0,1,0,2
0,20,1513019785,1748,1,0,0,3
0,35,1513019785,1750,0,1,0,1
0,35,1513019785,1750,0,0,1,2
1,35,1513019785,1750,0,1,0,3
1,11,1513019785,1752,0,1,0,1
0,11,1513019785,1752,0,0,1,2
0,11,1513019785,1752,0,0,1,3
0,1,1513019785,1754,0,0,1,1
1,1,1513019785,1754,0,0,1,2
0,1,1513019785,1754,0,1,0,3
0,15,1513019785,1756,0,0,1,1
0,15,1513019785,1756,0,1,0,2
1,15,1513019785,1756,0,0,1,3
0,3,1513019785,1760,1,0,0,1
1,3,1513019785,1760,1,0,0,2
0,3,1513019785,1760,0,0,1,3
0,30,1513019785,1762,0,0,1,1
1,30,1513019785,1762,1,0,0,2
0,30,1513019785,1762,1,0,0,3
0,26,1513019785,1764,0,0,1,1
1,26,1513019785,1764,1,0,0,2
0,26,1513019785,1764,0,1,0,3
0,5,1513019785,1766,0,1,0,1
0,5,1513019785,1766,1,0,0,2
1,5,1513019785,1766,1,0,0,3
0,14,1513020287,1773,0,0,1,1
0,14,1513020287,1773,1,0,0,2
1,14,1513020287,1773,0,0,1,3
0,9,1513020287,1775,1,0,0,1
1,9,1513020287,1775,1,0,0,2
0,9,1513020287,1775,0,1,0,3
0,22,1513020287,1777,0,1,0,1
1,22,1513020287,1777,0,1,0,2
0,22,1513020287,1777,1,0,0,3
0,19,1513020287,1779,0,0,1,1
0,19,1513020287,1779,0,0,1,2
1,19,1513020287,1779,0,1,0,3
0,17,1513020287,1781,0,1,0,1
1,17,1513020287,1781,1,0,0,2
0,17,1513020287,1781,0,0,1,3
0,26,1513020287,1783,0,0,1,1
1,26,1513020287,1783,0,1,0,2
0,26,1513020287,1783,0,1,0,3
1,11,1513020287,1785,0,1,0,1
0,11,1513020287,1785,0,0,1,2
0,11,1513020287,1785,0,1,0,3
1,6,1513020287,1787,0,0,1,1
0,6,1513020287,1787,0,1,0,2
0,6,1513020287,1787,0,0,1,3
0,28,1513020287,1789,1,0,0,1
1,28,1513020287,1789,1,0,0,2
0,28,1513020287,1789,0,0,1,3
0,13,1513020287,1793,0,1,0,1
1,13,1513020287,1793,1,0,0,2
0,13,1513020287,1793,0,0,1,3
1,23,1513020287,1795,0,1,0,1
0,23,1513020287,1795,0,0,1,2
0,23,1513020287,1795,1,0,0,3
1,16,1513020287,1799,1,0,0,1
0,16,1513020287,1799,0,1,0,2
0,16,1513020287,1799,1,0,0,3
0,34,1513020287,1801,0,1,0,1
0,34,1513020287,1801,1,0,0,2
1,34,1513020287,1801,0,1,0,3
0,1,1513020287,1805,0,1,0,1
1,1,1513020287,1805,1,0,0,2
0,1,1513020287,1805,0,1,0,3
0,3,1513020287,1807,0,0,1,1
1,3,1513020287,1807,1,0,0,2
0,3,1513020287,1807,1,0,0,3
1,24,1513020287,1811,0,0,1,1
0,24,1513020287,1811,0,1,0,2
0,24,1513020287,1811,0,1,0,3
0,4,1513020287,1813,0,0,1,1
1,4,1513020287,1813,1,0,0,2
0,4,1513020287,1813,0,1,0,3
1,32,1513020287,1815,1,0,0,1
0,32,1513020287,1815,0,1,0,2
0,32,1513020287,1815,0,0,1,3
0,2,1513020287,1819,0,1,0,1
0,2,1513020287,1819,0,0,1,2
1,2,1513020287,1819,1,0,0,3
1,33,1513020287,1821,1,0,0,1
0,33,1513020287,1821,0,1,0,2
0,33,1513020287,1821,0,0,1,3
1,36,1513020287,1823,1,0,0,1
0,36,1513020287,1823,0,0,1,2
0,36,1513020287,1823,0,0,1,3
1,8,1513020287,1827,0,1,0,1
0,8,1513020287,1827,1,0,0,2
0,8,1513020287,1827,0,0,1,3
0,12,1513020287,1829,1,0,0,1
1,12,1513020287,1829,0,0,1,2
0,12,1513020287,1829,0,1,0,3
0,7,1513020287,1831,0,0,1,1
1,7,1513020287,1831,1,0,0,2
0,7,1513020287,1831,1,0,0,3
0,29,1513020287,1833,0,1,0,1
0,29,1513020287,1833,1,0,0,2
1,29,1513020287,1833,1,0,0,3
1,21,1513020287,1835,0,1,0,1
0,21,1513020287,1835,1,0,0,2
0,21,1513020287,1835,1,0,0,3
0,31,1513020287,1837,1,0,0,1
1,31,1513020287,1837,0,0,1,2
0,31,1513020287,1837,0,1,0,3
0,18,1513020287,1839,0,1,0,1
0,18,1513020287,1839,0,0,1,2
1,18,1513020287,1839,1,0,0,3
0,27,1513020287,1843,0,1,0,1
1,27,1513020287,1843,0,0,1,2
0,27,1513020287,1843,1,0,0,3
1,14,1513021682,1850,1,0,0,1
0,14,1513021682,1850,0,1,0,2
0,14,1513021682,1850,0,1,0,3
0,24,1513021682,1854,0,0,1,1
1,24,1513021682,1854,0,1,0,2
0,24,1513021682,1854,0,1,0,3
1,18,1513021682,1858,0,0,1,1
0,18,1513021682,1858,0,1,0,2
0,18,1513021682,1858,0,0,1,3
0,31,1513021682,1860,1,0,0,1
1,31,1513021682,1860,1,0,0,2
0,31,1513021682,1860,0,0,1,3
0,8,1513021682,1866,0,0,1,1
0,8,1513021682,1866,1,0,0,2
1,8,1513021682,1866,0,1,0,3
0,16,1513021682,1868,0,0,1,1
0,16,1513021682,1868,0,1,0,2
1,16,1513021682,1868,0,1,0,3
1,6,1513021682,1870,0,0,1,1
0,6,1513021682,1870,1,0,0,2
0,6,1513021682,1870,0,1,0,3
1,17,1513021682,1872,0,1,0,1
0,17,1513021682,1872,1,0,0,2
0,17,1513021682,1872,0,0,1,3
0,22,1513021682,1874,1,0,0,1
0,22,1513021682,1874,0,1,0,2
1,22,1513021682,1874,1,0,0,3
0,34,1513021682,1876,0,0,1,1
1,34,1513021682,1876,0,1,0,2
0,34,1513021682,1876,0,1,0,3
0,26,1513021682,1882,0,0,1,1
0,26,1513021682,1882,1,0,0,2
1,26,1513021682,1882,0,1,0,3
1,36,1513021682,1884,0,1,0,1
0,36,1513021682,1884,1,0,0,2
0,36,1513021682,1884,0,1,0,3
0,27,1513021682,1886,1,0,0,1
1,27,1513021682,1886,0,1,0,2
0,27,1513021682,1886,0,0,1,3
1,21,1513021682,1888,0,0,1,1
0,21,1513021682,1888,0,1,0,2
0,21,1513021682,1888,1,0,0,3
0,19,1513021682,1890,0,1,0,1
0,19,1513021682,1890,0,0,1,2
1,19,1513021682,1890,0,0,1,3
1,32,1513021682,1892,0,0,1,1
0,32,1513021682,1892,1,0,0,2
0,32,1513021682,1892,0,1,0,3
0,23,1513021682,1894,1,0,0,1
0,23,1513021682,1894,0,0,1,2
1,23,1513021682,1894,0,1,0,3
0,29,1513021682,1896,0,1,0,1
1,29,1513021682,1896,1,0,0,2
0,29,1513021682,1896,0,0,1,3
0,2,1513021682,1898,0,1,0,1
0,2,1513021682,1898,0,0,1,2
1,2,1513021682,1898,0,0,1,3
0,12,1513021682,1900,0,1,0,1
0,12,1513021682,1900,0,0,1,2
1,12,1513021682,1900,0,0,1,3
1,4,1513021682,1902,1,0,0,1
0,4,1513021682,1902,0,0,1,2
0,4,1513021682,1902,0,1,0,3
0,7,1513021682,1904,0,0,1,1
0,7,1513021682,1904,0,1,0,2
1,7,1513021682,1904,0,0,1,3
1,13,1513021682,1906,0,1,0,1
0,13,1513021682,1906,1,0,0,2
0,13,1513021682,1906,0,0,1,3
0,1,1513021682,1908,0,0,1,1
1,1,1513021682,1908,0,0,1,2
0,1,1513021682,1908,0,1,0,3
0,33,1513021682,1910,0,0,1,1
1,33,1513021682,1910,1,0,0,2
0,33,1513021682,1910,1,0,0,3
0,28,1513021682,1912,0,0,1,1
0,28,1513021682,1912,0,0,1,2
1,28,1513021682,1912,1,0,0,3
1,9,1513021682,1916,0,1,0,1
0,9,1513021682,1916,0,1,0,2
0,9,1513021682,1916,1,0,0,3
0,3,1513021682,1918,1,0,0,1
1,3,1513021682,1918,1,0,0,2
0,3,1513021682,1918,0,1,0,3
0,11,1513021682,1920,0,0,1,1
1,11,1513021682,1920,0,1,0,2
0,11,1513021682,1920,1,0,0,3
0,32,1513021702,1927,1,0,0,1
0,32,1513021702,1927,0,0,1,2
1,32,1513021702,1927,0,1,0,3
0,27,1513021702,1931,0,0,1,1
0,27,1513021702,1931,0,0,1,2
1,27,1513021702,1931,1,0,0,3
0,4,1513021702,1933,0,0,1,1
1,4,1513021702,1933,1,0,0,2
0,4,1513021702,1933,0,0,1,3
0,7,1513021702,1935,0,0,1,1
1,7,1513021702,1935,1,0,0,2
0,7,1513021702,1935,0,1,0,3
0,5,1513021702,1937,0,1,0,1
0,5,1513021702,1937,0,0,1,2
1,5,1513021702,1937,1,0,0,3
1,9,1513021702,1939,1,0,0,1
0,9,1513021702,1939,0,0,1,2
0,9,1513021702,1939,0,1,0,3
0,23,1513021702,1945,0,1,0,1
0,23,1513021702,1945,0,1,0,2
1,23,1513021702,1945,1,0,0,3
1,25,1513021702,1947,0,1,0,1
0,25,1513021702,1947,0,1,0,2
0,25,1513021702,1947,0,0,1,3
0,35,1513021702,1951,0,0,1,1
1,35,1513021702,1951,1,0,0,2
0,35,1513021702,1951,0,0,1,3
0,14,1513021702,1955,0,0,1,1
1,14,1513021702,1955,1,0,0,2
0,14,1513021702,1955,1,0,0,3
0,3,1513021702,1957,0,0,1,1
1,3,1513021702,1957,0,1,0,2
0,3,1513021702,1957,1,0,0,3
0,19,1513021702,1961,0,1,0,1
0,19,1513021702,1961,0,1,0,2
1,19,1513021702,1961,1,0,0,3
0,33,1513021702,1963,1,0,0,1
0,33,1513021702,1963,0,1,0,2
1,33,1513021702,1963,1,0,0,3
0,34,1513021702,1965,0,1,0,1
1,34,1513021702,1965,0,1,0,2
0,34,1513021702,1965,0,0,1,3
0,20,1513021702,1969,0,1,0,1
0,20,1513021702,1969,0,0,1,2
1,20,1513021702,1969,0,0,1,3
0,24,1513021702,1971,0,1,0,1
1,24,1513021702,1971,0,1,0,2
0,24,1513021702,1971,0,0,1,3
0,18,1513021702,1973,0,0,1,1
1,18,1513021702,1973,1,0,0,2
0,18,1513021702,1973,0,0,1,3
0,28,1513021702,1975,0,0,1,1
0,28,1513021702,1975,0,1,0,2
1,28,1513021702,1975,0,1,0,3
1,17,1513021702,1977,0,1,0,1
0,17,1513021702,1977,0,1,0,2
0,17,1513021702,1977,1,0,0,3
0,12,1513021702,1979,0,0,1,1
1,12,1513021702,1979,1,0,0,2
0,12,1513021702,1979,0,1,0,3
0,8,1513021702,1981,0,1,0,1
1,8,1513021702,1981,1,0,0,2
0,8,1513021702,1981,0,1,0,3
0,13,1513021702,1983,0,1,0,1
0,13,1513021702,1983,0,1,0,2
1,13,1513021702,1983,1,0,0,3
0,22,1513021702,1985,0,1,0,1
1,22,1513021702,1985,1,0,0,2
0,22,1513021702,1985,0,0,1,3
1,15,1513021702,1987,1,0,0,1
0,15,1513021702,1987,0,1,0,2
0,15,1513021702,1987,0,0,1,3
0,29,1513021702,1989,0,0,1,1
1,29,1513021702,1989,1,0,0,2
0,29,1513021702,1989,0,0,1,3
0,10,1513021702,1991,0,1,0,1
1,10,1513021702,1991,1,0,0,2
0,10,1513021702,1991,0,0,1,3
1,30,1513021702,1993,1,0,0,1
0,30,1513021702,1993,0,0,1,2
0,30,1513021702,1993,0,0,1,3
0,2,1513021702,1997,0,0,1,1
1,2,1513021702,1997,0,1,0,2
0,2,1513021702,1997,0,0,1,3
0,11,1513021703,2004,0,0,1,1
1,11,1513021703,2004,0,1,0,2
0,11,1513021703,2004,0,1,0,3
0,6,1513021703,2006,0,1,0,1
0,6,1513021703,2006,0,1,0,2
1,6,1513021703,2006,1,0,0,3
1,8,1513021703,2010,0,0,1,1
0,8,1513021703,2010,0,1,0,2
0,8,1513021703,2010,1,0,0,3
0,16,1513021703,2012,0,0,1,1
1,16,1513021703,2012,0,1,0,2
0,16,1513021703,2012,1,0,0,3
1,3,1513021703,2014,0,1,0,1
0,3,1513021703,2014,1,0,0,2
0,3,1513021703,2014,0,0,1,3
0,20,1513021703,2016,0,0,1,1
0,20,1513021703,2016,0,1,0,2
1,20,1513021703,2016,1,0,0,3
1,25,1513021703,2018,0,1,0,1
0,25,1513021703,2018,0,1,0,2
0,25,1513021703,2018,0,0,1,3
1,22,1513021703,2020,1,0,0,1
0,22,1513021703,2020,0,0,1,2
0,22,1513021703,2020,0,1,0,3
0,18,1513021703,2022,1,0,0,1
0,18,1513021703,2022,0,1,0,2
1,18,1513021703,2022,0,0,1,3
0,23,1513021703,2024,0,1,0,1
1,23,1513021703,2024,0,1,0,2
0,23,1513021703,2024,0,0,1,3
0,1,1513021703,2026,0,1,0,1
0,1,1513021703,2026,1,0,0,2
1,1,1513021703,2026,0,1,0,3
0,28,1513021703,2028,0,1,0,1
1,28,1513021703,2028,0,1,0,2
0,28,1513021703,2028,1,0,0,3
0,12,1513021703,2030,0,0,1,1
1,12,1513021703,2030,1,0,0,2
0,12,1513021703,2030,0,1,0,3
1,30,1513021703,2036,0,0,1,1
0,30,1513021703,2036,1,0,0,2
0,30,1513021703,2036,0,0,1,3
0,35,1513021703,2040,0,0,1,1
0,35,1513021703,2040,0,1,0,2
1,35,1513021703,2040,0,0,1,3
0,26,1513021703,2044,1,0,0,1
1,26,1513021703,2044,0,1,0,2
0,26,1513021703,2044,0,0,1,3
1,15,1513021703,2046,1,0,0,1
0,15,1513021703,2046,0,0,1,2
0,15,1513021703,2046,0,1,0,3
0,27,1513021703,2048,0,0,1,1
0,27,1513021703,2048,1,0,0,2
1,27,1513021703,2048,0,0,1,3
1,5,1513021703,2052,0,1,0,1
0,5,1513021703,2052,1,0,0,2
0,5,1513021703,2052,0,1,0,3
1,7,1513021703,2054,0,1,0,1
0,7,1513021703,2054,0,0,1,2
0,7,1513021703,2054,0,0,1,3
0,13,1513021703,2056,0,1,0,1
0,13,1513021703,2056,0,1,0,2
1,13,1513021703,2056,1,0,0,3
1,32,1513021703,2058,0,1,0,1
0,32,1513021703,2058,0,0,1,2
0,32,1513021703,2058,0,0,1,3
1,21,1513021703,2060,1,0,0,1
0,21,1513021703,2060,0,0,1,2
0,21,1513021703,2060,0,1,0,3
0,36,1513021703,2062,0,0,1,1
1,36,1513021703,2062,1,0,0,2
0,36,1513021703,2062,0,1,0,3
0,10,1513021703,2064,0,0,1,1
1,10,1513021703,2064,1,0,0,2
0,10,1513021703,2064,0,1,0,3
1,33,1513021703,2068,0,1,0,1
0,33,1513021703,2068,1,0,0,2
0,33,1513021703,2068,1,0,0,3
0,17,1513021703,2070,0,1,0,1
1,17,1513021703,2070,1,0,0,2
0,17,1513021703,2070,0,0,1,3
0,31,1513021703,2072,0,1,0,1
1,31,1513021703,2072,0,1,0,2
0,31,1513021703,2072,1,0,0,3
0,2,1513021703,2074,0,1,0,1
1,2,1513021703,2074,1,0,0,2
0,2,1513021703,2074,1,0,0,3
1,24,1513021877,2083,1,0,0,1
0,24,1513021877,2083,1,0,0,2
0,24,1513021877,2083,0,1,0,3
0,10,1513021877,2087,1,0,0,1
0,10,1513021877,2087,0,0,1,2
1,10,1513021877,2087,0,0,1,3
1,7,1513021877,2089,1,0,0,1
0,7,1513021877,2089,0,1,0,2
0,7,1513021877,2089,0,0,1,3
0,19,1513021877,2091,0,1,0,1
1,19,1513021877,2091,0,0,1,2
0,19,1513021877,2091,0,0,1,3
0,17,1513021877,2093,0,1,0,1
0,17,1513021877,2093,1,0,0,2
1,17,1513021877,2093,1,0,0,3
0,14,1513021877,2095,0,0,1,1
1,14,1513021877,2095,1,0,0,2
0,14,1513021877,2095,0,0,1,3
0,32,1513021877,2097,1,0,0,1
1,32,1513021877,2097,0,1,0,2
0,32,1513021877,2097,0,0,1,3
0,1,1513021877,2099,0,0,1,1
1,1,1513021877,2099,0,0,1,2
0,1,1513021877,2099,1,0,0,3
0,31,1513021877,2101,0,0,1,1
1,31,1513021877,2101,1,0,0,2
0,31,1513021877,2101,0,0,1,3
1,12,1513021877,2103,1,0,0,1
0,12,1513021877,2103,0,0,1,2
0,12,1513021877,2103,0,1,0,3
0,20,1513021877,2107,0,1,0,1
0,20,1513021877,2107,0,1,0,2
1,20,1513021877,2107,1,0,0,3
0,36,1513021877,2109,0,0,1,1
0,36,1513021877,2109,0,1,0,2
1,36,1513021877,2109,1,0,0,3
1,5,1513021877,2111,1,0,0,1
0,5,1513021877,2111,0,0,1,2
0,5,1513021877,2111,0,0,1,3
1,11,1513021877,2113,0,0,1,1
0,11,1513021877,2113,0,1,0,2
0,11,1513021877,2113,0,0,1,3
0,9,1513021877,2117,1,0,0,1
0,9,1513021877,2117,0,0,1,2
1,9,1513021877,2117,0,0,1,3
0,35,1513021877,2119,0,0,1,1
1,35,1513021877,2119,1,0,0,2
0,35,1513021877,2119,0,1,0,3
0,6,1513021877,2123,0,0,1,1
1,6,1513021877,2123,1,0,0,2
0,6,1513021877,2123,1,0,0,3
1,21,1513021877,2127,0,0,1,1
0,21,1513021877,2127,1,0,0,2
0,21,1513021877,2127,0,1,0,3
0,25,1513021877,2129,0,1,0,1
1,25,1513021877,2129,1,0,0,2
0,25,1513021877,2129,0,0,1,3
1,30,1513021877,2131,1,0,0,1
0,30,1513021877,2131,0,1,0,2
0,30,1513021877,2131,1,0,0,3
0,22,1513021877,2133,1,0,0,1
0,22,1513021877,2133,1,0,0,2
1,22,1513021877,2133,0,1,0,3
0,27,1513021877,2135,1,0,0,1
1,27,1513021877,2135,0,1,0,2
0,27,1513021877,2135,0,0,1,3
0,2,1513021877,2137,0,1,0,1
1,2,1513021877,2137,1,0,0,2
0,2,1513021877,2137,0,0,1,3
0,15,1513021877,2139,1,0,0,1
1,15,1513021877,2139,0,1,0,2
0,15,1513021877,2139,0,0,1,3
0,4,1513021877,2143,1,0,0,1
1,4,1513021877,2143,0,1,0,2
0,4,1513021877,2143,0,0,1,3
0,16,1513021877,2145,1,0,0,1
0,16,1513021877,2145,0,0,1,2
1,16,1513021877,2145,0,1,0,3
1,29,1513021877,2147,0,0,1,1
0,29,1513021877,2147,0,0,1,2
0,29,1513021877,2147,0,1,0,3
1,34,1513021877,2149,0,1,0,1
0,34,1513021877,2149,0,0,1,2
0,34,1513021877,2149,1,0,0,3
0,26,1513021877,2151,0,0,1,1
0,26,1513021877,2151,0,1,0,2
1,26,1513021877,2151,1,0,0,3
0,11,1513021918,2162,0,0,1,1
0,11,1513021918,2162,0,1,0,2
1,11,1513021918,2162,0,0,1,3
0,28,1513021918,2164,0,1,0,1
1,28,1513021918,2164,1,0,0,2
0,28,1513021918,2164,0,1,0,3
1,9,1513021918,2166,0,1,0,1
0,9,1513021918,2166,0,1,0,2
0,9,1513021918,2166,0,0,1,3
0,24,1513021918,2170,0,0,1,1
1,24,1513021918,2170,1,0,0,2
0,24,1513021918,2170,0,1,0,3
1,26,1513021918,2172,1,0,0,1
0,26,1513021918,2172,0,0,1,2
0,26,1513021918,2172,0,1,0,3
0,25,1513021918,2174,0,0,1,1
0,25,1513021918,2174,0,1,0,2
1,25,1513021918,2174,0,1,0,3
0,10,1513021918,2176,0,0,1,1
0,10,1513021918,2176,0,1,0,2
1,10,1513021918,2176,1,0,0,3
0,31,1513021918,2178,0,1,0,1
1,31,1513021918,2178,1,0,0,2
0,31,1513021918,2178,0,1,0,3
0,34,1513021918,2180,1,0,0,1
0,34,1513021918,2180,0,1,0,2
1,34,1513021918,2180,0,1,0,3
0,16,1513021918,2182,1,0,0,1
0,16,1513021918,2182,0,0,1,2
1,16,1513021918,2182,0,0,1,3
0,21,1513021918,2184,0,0,1,1
1,21,1513021918,2184,1,0,0,2
0,21,1513021918,2184,0,1,0,3
1,15,1513021918,2186,1,0,0,1
0,15,1513021918,2186,0,0,1,2
0,15,1513021918,2186,1,0,0,3
1,30,1513021918,2188,1,0,0,1
0,30,1513021918,2188,0,1,0,2
0,30,1513021918,2188,0,0,1,3
0,19,1513021918,2190,0,0,1,1
1,19,1513021918,2190,0,0,1,2
0,19,1513021918,2190,0,1,0,3
0,8,1513021918,2192,0,0,1,1
1,8,1513021918,2192,0,1,0,2
0,8,1513021918,2192,1,0,0,3
0,14,1513021918,2194,0,1,0,1
0,14,1513021918,2194,0,0,1,2
1,14,1513021918,2194,0,0,1,3
0,29,1513021918,2200,0,0,1,1
1,29,1513021918,2200,1,0,0,2
0,29,1513021918,2200,0,1,0,3
0,1,1513021918,2202,0,0,1,1
1,1,1513021918,2202,1,0,0,2
0,1,1513021918,2202,0,0,1,3
1,3,1513021918,2204,1,0,0,1
0,3,1513021918,2204,0,1,0,2
0,3,1513021918,2204,0,0,1,3
0,23,1513021918,2206,0,0,1,1
0,23,1513021918,2206,1,0,0,2
1,23,1513021918,2206,1,0,0,3
1,36,1513021918,2210,0,1,0,1
0,36,1513021918,2210,0,0,1,2
0,36,1513021918,2210,0,1,0,3
0,5,1513021918,2212,0,1,0,1
0,5,1513021918,2212,1,0,0,2
1,5,1513021918,2212,0,0,1,3
0,4,1513021918,2214,0,1,0,1
0,4,1513021918,2214,1,0,0,2
1,4,1513021918,2214,0,0,1,3
1,35,1513021918,2216,1,0,0,1
0,35,1513021918,2216,1,0,0,2
0,35,1513021918,2216,0,1,0,3
0,20,1513021918,2218,1,0,0,1
0,20,1513021918,2218,0,1,0,2
1,20,1513021918,2218,0,0,1,3
0,13,1513021918,2222,1,0,0,1
1,13,1513021918,2222,0,0,1,2
0,13,1513021918,2222,0,0,1,3
0,6,1513021918,2224,0,1,0,1
0,6,1513021918,2224,1,0,0,2
1,6,1513021918,2224,0,0,1,3
0,18,1513021918,2226,1,0,0,1
1,18,1513021918,2226,1,0,0,2
0,18,1513021918,2226,0,1,0,3
1,33,1513021918,2228,1,0,0,1
0,33,1513021918,2228,0,0,1,2
0,33,1513021918,2228,0,1,0,3
1,9,1513022949,2235,1,0,0,1
0,9,1513022949,2235,1,0,0,2
0,9,1513022949,2235,0,0,1,3
0,23,1513022949,2237,0,0,1,1
1,23,1513022949,2237,0,1,0,2
0,23,1513022949,2237,0,1,0,3
0,35,1513022949,2239,0,0,1,1
1,35,1513022949,2239,1,0,0,2
0,35,1513022949,2239,0,1,0,3
0,24,1513022949,2241,0,1,0,1
0,24,1513022949,2241,1,0,0,2
1,24,1513022949,2241,0,0,1,3
0,8,1513022949,2245,0,0,1,1
0,8,1513022949,2245,1,0,0,2
1,8,1513022949,2245,1,0,0,3
1,36,1513022949,2247,1,0,0,1
0,36,1513022949,2247,1,0,0,2
0,36,1513022949,2247,0,1,0,3
1,33,1513022949,2249,1,0,0,1
0,33,1513022949,2249,1,0,0,2
0,33,1513022949,2249,0,1,0,3
1,11,1513022949,2251,1,0,0,1
0,11,1513022949,2251,1,0,0,2
0,11,1513022949,2251,0,0,1,3
1,10,1513022949,2253,1,0,0,1
0,10,1513022949,2253,0,0,1,2
0,10,1513022949,2253,0,1,0,3
0,19,1513022949,2255,0,0,1,1
1,19,1513022949,2255,0,1,0,2
0,19,1513022949,2255,0,1,0,3
0,21,1513022949,2259,0,1,0,1
0,21,1513022949,2259,0,0,1,2
1,21,1513022949,2259,0,1,0,3
0,25,1513022949,2263,0,1,0,1
0,25,1513022949,2263,0,0,1,2
1,25,1513022949,2263,1,0,0,3
0,31,1513022949,2265,1,0,0,1
